Id_exclusiva;Id;EDT;Nível_da_estrutura_de_tópicos;Nome;Dashboard;Porcentagem_Prev_LB;Porcentagem_Prev_Real
13430;877;1.3.11.5.3.5.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;0
13431;878;1.3.11.5.3.5.4;7;Cortar e Retirar Parafusos Guias e de Fixação;;100;0
13432;879;1.3.11.5.3.5.5;7;Montar Dispositivo e sacar as 03 Buchas Elásticas;;100;0
13433;880;1.3.11.5.3.5.6;7;Retirar Segmentos e Transportar para o Local de Descarte;;100;0
13434;881;1.3.11.5.3.5.7;7;Executar limpeza mecanica  na roda para montagem do novo segmento;;100;0
13435;882;1.3.11.5.3.5.8;7;Preparação para içamento do segmento;;100;0
13436;883;1.3.11.5.3.5.9;7;Fazer içamento do segmento e fazer pré-montagem no tambor da roda elevadora va Tarefa>;;100;0
13437;884;1.3.11.5.3.5.10;7;Montar Parafusos de Fixação e Torquear (Verificar Folga de 0,3 mm entre o Segmento Novo e Antigo);;100;0
13438;885;1.3.11.5.3.5.11;7;Verificar Folga entre o Assentamento do Segmento e Tambor da Roda Fixa (0,0 a 0,2 mm);;100;0
13439;886;1.3.11.5.3.5.12;7;Abertura dos furos (LD e LE);;100;0
13440;887;1.3.11.5.3.5.12.1;8;Montar dispositivo e Reabrir 1° furo  ;;100;0
13441;888;1.3.11.5.3.5.12.2;8;Montar dispositivo e Reabrir 2° furo  ;;100;0
13442;889;1.3.11.5.3.5.12.3;8;Montar dispositivo e Reabrir 3° furo  ;;100;0
13443;890;1.3.11.5.3.5.12.4;8;Limpeza das limalhas e do segmento dentado;;100;0
13444;891;1.3.11.5.3.5.13;7;Montagem das buchas elasticas e torque dos parafusos;;99,9;0
13445;892;1.3.11.5.3.5.13.1;8;Montagem da 1° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13446;893;1.3.11.5.3.5.13.2;8;Montagem da 2° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13447;894;1.3.11.5.3.5.13.3;8;Montagem da 3° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13448;895;1.3.11.5.3.5.13.4;8;Desbloqueiar e retirar Dispositivo de bloqueio mecanico para Travamento da Roda;;100;0
13449;896;1.3.11.5.3.5.13.5;8;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo segmento;;100;0
13450;897;1.3.11.5.3.5.13.6;8;Bloqueio chave A3;;100;0
13451;898;1.3.11.5.3.6;6; Substituição do 5º Segmento de 2 Dentes (LD e LE);;99,94;0
13452;899;1.3.11.5.3.6.1;7;Montar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;0
13453;900;1.3.11.5.3.6.2;7;Posicionar Talha Elétrica e Montar Dispositivo para Remoção do Segmento Dentado ;;100;0
13454;901;1.3.11.5.3.6.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;0
13455;902;1.3.11.5.3.6.4;7;Cortar e Retirar Parafusos Guias e de Fixação;;100;0
13456;903;1.3.11.5.3.6.5;7;Montar Dispositivo e sacar as 03 Buchas Elásticas;;100;0
13457;904;1.3.11.5.3.6.6;7;Retirar Segmentos e Transportar para o Local de Descarte;;100;0
13458;905;1.3.11.5.3.6.7;7;Executar limpeza mecanica  na roda para montagem do novo segmento;;100;0
13459;906;1.3.11.5.3.6.8;7;Preparação para içamento do segmento;;100;0
13460;907;1.3.11.5.3.6.9;7;Fazer içamento do segmento e fazer pré-montagem no tambor da roda elevadora va Tarefa>;;100;0
13461;908;1.3.11.5.3.6.10;7;Montar Parafusos de Fixação e Torquear (Verificar Folga de 0,3 mm entre o Segmento Novo e Antigo);;100;0
13462;909;1.3.11.5.3.6.11;7;Verificar Folga entre o Assentamento do Segmento e Tambor da Roda Fixa (0,0 a 0,2 mm);;100;0
13463;910;1.3.11.5.3.6.12;7;Abertura dos furos (LD e LE);;100;0
13464;911;1.3.11.5.3.6.12.1;8;Montar dispositivo e Reabrir 1° furo  ;;100;0
13465;912;1.3.11.5.3.6.12.2;8;Montar dispositivo e Reabrir 2° furo  ;;100;0
13466;913;1.3.11.5.3.6.12.3;8;Montar dispositivo e Reabrir 3° furo  ;;100;0
13467;914;1.3.11.5.3.6.12.4;8;Limpeza das limalhas e do segmento dentado;;100;0
13468;915;1.3.11.5.3.6.13;7;Montagem das buchas elasticas e torque dos parafusos;;99,82;0
13469;916;1.3.11.5.3.6.13.1;8;Montagem da 1° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13470;917;1.3.11.5.3.6.13.2;8;Montagem da 2° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13471;918;1.3.11.5.3.6.13.3;8;Montagem da 3° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13472;919;1.3.11.5.3.6.13.4;8;Desbloqueiar e retirar Dispositivo de bloqueio mecanico para Travamento da Roda;;100;0
13473;920;1.3.11.5.3.6.13.5;8;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo segmento;;100;0
13474;921;1.3.11.5.3.6.13.6;8;Bloqueio chave A3;;100;0
13475;922;1.3.11.5.3.7;6; Substituição do 6º Segmento de 2 Dentes (LD e LE);;100;0
13476;923;1.3.11.5.3.7.1;7;Montar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;0
13477;924;1.3.11.5.3.7.2;7;Posicionar Talha Elétrica e Montar Dispositivo para Remoção do Segmento Dentado ;;100;0
13478;925;1.3.11.5.3.7.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;0
13479;926;1.3.11.5.3.7.4;7;Cortar e Retirar Parafusos Guias e de Fixação;;100;0
13480;927;1.3.11.5.3.7.5;7;Montar Dispositivo e sacar as 03 Buchas Elásticas;;100;0
13481;928;1.3.11.5.3.7.6;7;Retirar Segmentos e Transportar para o Local de Descarte;;100;0
13482;929;1.3.11.5.3.7.7;7;Executar limpeza mecanica  na roda para montagem do novo segmento;;100;0
13483;930;1.3.11.5.3.7.8;7;Preparação para içamento do segmento;;100;0
13484;931;1.3.11.5.3.7.9;7;Fazer içamento do segmento e fazer pré-montagem no tambor da roda elevadora va Tarefa>;;100;0
13485;932;1.3.11.5.3.7.10;7;Montar Parafusos de Fixação e Torquear (Verificar Folga de 0,3 mm entre o Segmento Novo e Antigo);;100;0
13486;933;1.3.11.5.3.7.11;7;Verificar Folga entre o Assentamento do Segmento e Tambor da Roda Fixa (0,0 a 0,2 mm);;100;0
13487;934;1.3.11.5.3.7.12;7;Abertura dos furos (LD e LE);;100,08;0
13488;935;1.3.11.5.3.7.12.1;8;Montar dispositivo e Reabrir 1° furo  ;;100;0
13489;936;1.3.11.5.3.7.12.2;8;Montar dispositivo e Reabrir 2° furo  ;;100;0
13490;937;1.3.11.5.3.7.12.3;8;Montar dispositivo e Reabrir 3° furo  ;;100;0
13491;938;1.3.11.5.3.7.12.4;8;Limpeza das limalhas e do segmento dentado;;100;0
13492;939;1.3.11.5.3.7.13;7;Montagem das buchas elasticas e torque dos parafusos;;100;0
13493;940;1.3.11.5.3.7.13.1;8;Montagem da 1° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13494;941;1.3.11.5.3.7.13.2;8;Montagem da 2° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13495;942;1.3.11.5.3.7.13.3;8;Montagem da 3° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13496;943;1.3.11.5.3.7.13.4;8;Desbloqueiar e retirar Dispositivo de bloqueio mecanico para Travamento da Roda;;100;0
13497;944;1.3.11.5.3.7.13.5;8;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo segmento;;100;0
13498;945;1.3.11.5.3.7.13.6;8;Bloqueio chave A3;;100;0
13499;946;1.3.11.5.3.8;6; Substituição do 7º Segmento de 2 Dentes (LD e LE);;99,9;0
13500;947;1.3.11.5.3.8.1;7;Montar Dispositivo de bloqueio mecanico para Travamento da Roda e bloquear conforme procedimento Pro xxx;;100;0
13501;948;1.3.11.5.3.8.2;7;Posicionar Talha Elétrica e Montar Dispositivo para Remoção do Segmento Dentado ;;100;0
13502;949;1.3.11.5.3.8.3;7;Verificar o GAP 0,3 mm Antes da Desmontagem do Segmento Existente;;100;0
13503;950;1.3.11.5.3.8.4;7;Cortar e Retirar Parafusos Guias e de Fixação;;100;0
13504;951;1.3.11.5.3.8.5;7;Montar Dispositivo e sacar as 03 Buchas Elásticas;;100;0
13505;952;1.3.11.5.3.8.6;7;Retirar Segmentos e Transportar para o Local de Descarte;;100;0
13506;953;1.3.11.5.3.8.7;7;Executar limpeza mecanica  na roda para montagem do novo segmento;;100;0
13507;954;1.3.11.5.3.8.8;7;Preparação para içamento do segmento;;100;0
13508;955;1.3.11.5.3.8.9;7;Fazer içamento do segmento e fazer pré-montagem no tambor da roda elevadora va Tarefa>;;100;0
13509;956;1.3.11.5.3.8.10;7;Montar Parafusos de Fixação e Torquear (Verificar Folga de 0,3 mm entre o Segmento Novo e Antigo);;100;0
13510;957;1.3.11.5.3.8.11;7;Verificar Folga entre o Assentamento do Segmento e Tambor da Roda Fixa (0,0 a 0,2 mm);;100;0
13511;958;1.3.11.5.3.8.12;7;Abertura dos furos (LD e LE);;100;0
13512;959;1.3.11.5.3.8.12.1;8;Montar dispositivo e Reabrir 1° furo  ;;100;0
13513;960;1.3.11.5.3.8.12.2;8;Montar dispositivo e Reabrir 2° furo  ;;100;0
13514;961;1.3.11.5.3.8.12.3;8;Montar dispositivo e Reabrir 3° furo  ;;100;0
13515;962;1.3.11.5.3.8.12.4;8;Limpeza das limalhas e do segmento dentado;;100;0
13516;963;1.3.11.5.3.8.13;7;Montagem das buchas elasticas e torque dos parafusos;;99,9;0
13517;964;1.3.11.5.3.8.13.1;8;Montagem da 1° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13518;965;1.3.11.5.3.8.13.2;8;Montagem da 2° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13519;966;1.3.11.5.3.8.13.3;8;Montagem da 3° bucha elastica = montar dispositivo, Montar bucha, montar parafuso de fixação e torquear;;100;0
13520;967;1.3.11.5.3.8.13.4;8;Desbloqueiar e retirar Dispositivo de bloqueio mecanico para Travamento da Roda;;100;0
13521;968;1.3.11.5.3.8.13.5;8;Solicitar operador para desbloqueio chave A3, girar e posicionar a roda elevadora para proximo segmento;;100;0
13522;969;1.3.11.5.3.8.13.6;8;Bloqueio chave A3;;100;0
13555;970;1.3.11.5.3.9;6;Ajustes do diametro primitivo do trilho externo LD/LE;;0;0
13556;971;1.3.11.5.3.9.1;7;Diametro primitivo parte inferior na posição de 180º;;0;0
13557;972;1.3.11.5.3.9.1.1;8;Retirar bloqueio da chave A3;;0;0
13558;973;1.3.11.5.3.9.1.2;8;Girar a roda e posicionar segmento dentado na posição inferior  para ajuste do diametro primitivo;;0;0
13559;974;1.3.11.5.3.9.1.3;8;Bloqueio chave A3;;0;0
13560;975;1.3.11.5.3.9.1.4;8;Fazer ajuste do diametro primitivo do trilho ;;0;0
13561;976;1.3.11.5.3.9.1.5;8;Torqueamento dos parafusos de fixação;;0;0
13562;977;1.3.11.5.3.9.1.6;8;Solicitar operador e retirar bloqueio chave A3;;0;0
13563;978;1.3.11.5.3.9.2;7;Diametro primitivo parte central na posição de 90º;;0;0
13564;979;1.3.11.5.3.9.2.1;8;Girar a roda e posicionar segmento dentado na posição central  para ajuste do diametro primitivo;;0;0
13565;980;1.3.11.5.3.9.2.2;8;Bloqueio chave A3;;0;0
13566;981;1.3.11.5.3.9.2.3;8;Fazer ajuste do diametro primitivo do trilho ;;0;0
13567;982;1.3.11.5.3.9.2.4;8;Torqueamento dos parafusos de fixação;;0;0
13568;983;1.3.11.5.3.9.2.5;8;Solicitar operador e retirar bloqueio chave A3;;0;0
13569;984;1.3.11.5.3.9.3;7;Diametro primitivo parte superior na posição de 0º;;0;0
13570;985;1.3.11.5.3.9.3.1;8;Girar a roda e posicionar segmento dentado na posição superior  para ajuste do diametro primitivo;;0;0
13571;986;1.3.11.5.3.9.3.2;8;Bloqueio chave A3;;0;0
13572;987;1.3.11.5.3.9.3.3;8;Fazer ajuste do diametro primitivo do trilho ;;0;0
13573;988;1.3.11.5.3.9.3.4;8;Torqueamento dos parafusos de fixação;;0;0
13574;989;1.3.11.5.3.9.3.5;8;Solicitar operador e retirar bloqueio chave A3;;0;0
13575;990;1.3.11.5.3.9.3.6;8;Girar a roda e posicionar para montagem da proteção do tambor (carambola);;0;0
13576;991;1.3.11.5.3.9.3.7;8;Bloquear chave A3;;0;0
13577;992;1.3.11.5.3.9.3.8;8;Bloquear dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;0;0
13578;993;1.3.11.5.3.10;6;Montagem da Carambola;;0;0
13579;994;1.3.11.5.3.10.1;7;1° Carambola;;0;0
13580;995;1.3.11.5.3.10.1.1;8;Transportar carambola para local de montagem;;0;0
13581;996;1.3.11.5.3.10.1.2;8;Posicionar e  montar (parafusar) proteção do tambor (carambola) ;;0;0
13582;997;1.3.11.5.3.10.1.3;8;Pontear a estrutura da proteção na chapa fixa do tambor;;0;0
13583;998;1.3.11.5.3.10.1.4;8;Retirar bloqueio do dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;0;0
13584;999;1.3.11.5.3.10.1.5;8;Desbloquear chave A3;;0;0
13585;1000;1.3.11.5.3.10.1.6;8;Solicitar operação para posicionar roda dentada para montagem da proteção do tambor (carambola);;0;0
13586;1001;1.3.11.5.3.10.1.7;8;Bloquear chave A3;;0;0
13587;1002;1.3.11.5.3.10.1.8;8;Bloquear dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;0;0
13588;1003;1.3.11.5.3.10.2;7;2° Carambola;;0;0
13589;1004;1.3.11.5.3.10.2.1;8;Transportar carambola para local de montagem;;0;0
13590;1005;1.3.11.5.3.10.2.2;8;Posicionar e  montar (parafusar) proteção do tambor (carambola) ;;0;0
13591;1006;1.3.11.5.3.10.2.3;8;Pontear a estrutura da proteção na chapa fixa do tambor;;0;0
13592;1007;1.3.11.5.3.10.2.4;8;Retirar bloqueio do dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;0;0
13593;1008;1.3.11.5.3.10.2.5;8;Desbloquear chave A3;;0;0
13594;1009;1.3.11.5.3.10.2.6;8;Solicitar operação para posicionar roda dentada para montagem da proteção do tambor (carambola);;0;0
13595;1010;1.3.11.5.3.10.2.7;8;Bloquear chave A3;;0;0
13596;1011;1.3.11.5.3.10.2.8;8;Bloquear dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;0;0
13597;1012;1.3.11.5.3.10.3;7;3° Carambola;;0;0
13598;1013;1.3.11.5.3.10.3.1;8;Transportar carambola para local de montagem;;0;0
13599;1014;1.3.11.5.3.10.3.2;8;Posicionar e  montar (parafusar) proteção do tambor (carambola) ;;0;0
13600;1015;1.3.11.5.3.10.3.3;8;Pontear a estrutura da proteção na chapa fixa do tambor;;0;0
13601;1016;1.3.11.5.3.10.3.4;8;Retirar bloqueio do dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;0;0
13602;1017;1.3.11.5.3.10.3.5;8;Desbloquear chave A3;;0;0
13603;1018;1.3.11.5.3.10.3.6;8;Solicitar operação para posicionar roda dentada para montagem da proteção do tambor (carambola);;0;0
13604;1019;1.3.11.5.3.10.3.7;8;Bloquear chave A3;;0;0
13605;1020;1.3.11.5.3.10.3.8;8;Bloquear dispositivo mecanico (entre o segmento dentado) para evitar giro da roda elevadora;;0;0
13606;1021;1.3.11.5.3.10.4;7;4° Carambola;;0;0
13607;1022;1.3.11.5.3.10.4.1;8;Transportar carambola para local de montagem;;0;0
13608;1023;1.3.11.5.3.10.4.2;8;Posicionar e  montar (parafusar) proteção do tambor (carambola) ;;0;0
13609;1024;1.3.11.5.3.10.4.3;8;Montagem da vedação do chute carambola;;0;0
13610;1025;1.3.11.5.3.10.4.4;8;Desbloquear chave A3;;0;0
13611;1026;1.3.11.5.3.10.4.5;8;Solicitar operação para posicionar roda dentada para montagem da proteção do tambor (carambola);;0;0
13612;1027;1.3.11.5.3.10.4.6;8;Bloquear chave A3;;0;0
13613;1028;1.3.11.5.3.10.5;7;Montagem da vedação do chute da terceira carambola;;0;0
13614;1029;1.3.11.5.3.10.5.1;8;Montagem da vedação do chute carambola;;0;0
13615;1030;1.3.11.5.3.10.5.2;8;Desbloquear chave A3;;0;0
13616;1031;1.3.11.5.3.10.5.3;8;Solicitar operação para posicionar roda dentada para montagem da proteção do tambor (carambola);;0;0
13617;1032;1.3.11.5.3.10.5.4;8;Bloquear chave A3;;0;0
13618;1033;1.3.11.5.3.10.6;7;Montagem da vedação do chute da segunda carambola;;0;0
13619;1034;1.3.11.5.3.10.6.1;8;Montagem da vedação do chute carambola;;0;0
13620;1035;1.3.11.5.3.10.6.2;8;Desbloquear chave A3;;0;0
13621;1036;1.3.11.5.3.10.6.3;8;Solicitar operação para posicionar roda dentada para montagem da proteção do tambor (carambola);;0;0
13622;1037;1.3.11.5.3.10.6.4;8;Bloquear chave A3;;0;0
13623;1038;1.3.11.5.3.10.7;7;Montagem da vedação do chute da primeira carambola;;0;0
13624;1039;1.3.11.5.3.10.7.1;8;Montagem da vedação do chute carambola;;0;0
13625;1040;1.3.11.5.3.10.7.2;8;Desbloquear chave A3;;0;0
13626;1041;1.3.11.5.3.10.7.3;8;Bloquear chave A3;;0;0
13627;1042;1.3.11.5.3.11;6;Desmontagem da monovia e Andaimes na região da roda de levantamento;;0;0
13628;1043;1.3.11.5.3.11.1;7;Montagem de andaimes p/ desmontar a monovia;;0;0
13629;1044;1.3.11.5.3.11.2;7;Desmontagem da monovia LE / LD;;0;0
13630;1045;1.3.11.5.3.11.3;7;Desmontagem de andaimes;;0;0
13631;1046;1.3.11.5.3.12;6;Montagem da chapa do painel frontal da roda de levantamento;;0;0
13632;1047;1.3.11.5.3.12.1;7;Montagem de andaimes;;0;0
13633;1048;1.3.11.5.3.12.2;7;Montagem dos paineis frontal;;0;0
13634;1049;1.3.11.5.3.12.3;7;Desmontagem de andaimes;;0;0
13635;1050;1.3.11.6;4;Manutenção Região do Levantamento AH1;N;0;0
14165;1051;1.3.11.7;4;IE - Forno;S;71,31;59,97
13838;1052;1.3.11.7.1;5;IE - Recuperação Estrutural AH222SI ( Abaixamento );;65,34;2,41
13839;1053;1.3.11.7.1.1;6;BLOQUEIO;;100;100
13840;1054;1.3.11.7.1.2;6;MONTAGEM DE ANDAIME;;100;0
13841;1055;1.3.11.7.1.3;6;POSICIONAMENTO DE LUMINARIAS;;100;0
13842;1056;1.3.11.7.1.4;6;DESMONTAGEM DE RAC07;;100;0
13843;1057;1.3.11.7.1.5;6;RECUPERAÇÃO METÁLICA;;61;0
13844;1058;1.3.11.7.1.6;6;MONTAGEM DE RAC 07;;0;0
13845;1059;1.3.11.7.1.7;6;DESMONTAGEM DE ANDAIME;;0;0
13846;1060;1.3.11.7.1.8;6;RETIRADA DE BLOQUEIO;;0;0
13851;1061;1.3.11.7.2;5;IE - Tratamento Anticorrosivo AH222SI ( Abaixamento );;100;97,06
13852;1062;1.3.11.7.2.1;6;BLOQUEIO;;100;100
13853;1063;1.3.11.7.2.2;6;LIMPEZA;;100;100
13854;1064;1.3.11.7.2.3;6;MOBILIZAÇÃO;;100;100
13855;1065;1.3.11.7.2.4;6;ISOLAMENTO DE BANDEJAMENTOS ELÉTRICOS, SENSORES E ACESSÓRIOS ELETRONICOS;;100;100
13856;1066;1.3.11.7.2.5;6;TRATAMENTO ANTICORROSIVO;;100;100
13857;1067;1.3.11.7.2.6;6;RETIRADA DE BLOQUEIO;;100;0
13861;1068;1.3.11.7.3;5;IE - Recuperação Lajes US1-Forno 1;;60,9;60,9
13862;1069;1.3.11.7.3.1;6;MOBILIZAÇÃO;;100;100
13863;1070;1.3.11.7.3.2;6;BLOQUEIO;;100;100
13864;1071;1.3.11.7.3.3;6;MONTAGEM DE ANDAIME;;60;60
13865;1072;1.3.11.7.3.4;6;RETIRADA DE BLOQUEIO;;0;0
14164;1073;1.3.11.8;4;Manutenção PQ - Forno;S;63;66
698;1074;1.3.11.9;4;Região Superior do Meio do Forno Disponível para Manutenção;N;83;81
13081;1075;1.3.11.10;4;Região Inferior do Meio do Forno Disponível para Manutenção;N;79;70
696;1076;1.3.11.11;4;Estação de Levantamento Disponível para Manutenção;N;79;83
695;1077;1.3.11.12;4;Estação de Abaixamento Disponível para Manutenção;N;86;83
688;1078;1.3.12;3;Manutenção do Forno Concluída;;0;0
710;1079;1.3.13;3;Ventiladores;;89,41;84,05
14167;1080;1.3.13.1;4;IE - Ventiladores;S;88,85;78,4
13869;1081;1.3.13.1.1;5;IE - Substituir Suporte do Duto AH34VT;;77,59;77,59
13870;1082;1.3.13.1.1.1;6;BLOQUEIO;;100;100
13871;1083;1.3.13.1.1.2;6;MONTAGEM DE ANDAIME;;100;100
13872;1084;1.3.13.1.1.3;6;POSICIONAMENTO DE LUMINARIAS;;100;100
13873;1085;1.3.13.1.1.4;6;DESMONTAGEM DE RAC07;;100;100
13874;1086;1.3.13.1.1.5;6;RECUPERAÇÃO METÁLICA;;88;88
13875;1087;1.3.13.1.1.6;6;MONTAGEM DE RAC 07;;0;0
13876;1088;1.3.13.1.1.7;6;DESMONTAGEM DE ANDAIME;;0;0
13877;1089;1.3.13.1.1.8;6;RETIRADA DE BLOQUEIO;;0;0
13917;1090;1.3.13.1.2;5;IE - Recuperação Estrutural Sup. Duto AH215 ( AH33 );;100;79,19
13918;1091;1.3.13.1.2.1;6;BLOQUEIO;;100;100
13919;1092;1.3.13.1.2.2;6;LIMPEZA;;100;100
13920;1093;1.3.13.1.2.3;6;MONTAGEM DE ANDAIME;;100;100
13921;1094;1.3.13.1.2.4;6;POSICIONAMENTO DE LUMINARIAS;;100;100
13922;1095;1.3.13.1.2.5;6;DESMONTAGEM DE RAC07;;100;100
13923;1096;1.3.13.1.2.6;6;RECUPERAÇÃO METÁLICA;;100;83
13924;1097;1.3.13.1.2.7;6;MONTAGEM DE RAC 07;;100;0
13925;1098;1.3.13.1.2.8;6;DESMONTAGEM DE ANDAIME;;100;0
13926;1099;1.3.13.1.2.9;6;RETIRADA DE BLOQUEIO;;100;0
14168;1100;1.3.13.2;4;Manutenção PQ - Ventiladores;S;90;90
706;1101;1.3.13.3;4;AR81 Disponível para Manutenção;N;90;88
713;1102;1.3.13.4;4;AH47 Disponível para Manutenção;N;84;84
711;1103;1.3.13.5;4;AH 93 e AH94 Disponível para Manutenção;N;82;82
719;1104;1.3.13.6;4;AH33 Disponível para Manutenção;N;90;89
715;1105;1.3.13.7;4;AH34 Disponível para Manutenção;N;84;84
708;1106;1.3.13.8;4;AH30 Disponível para Manutenção;N;83;83
705;1107;1.3.14;3;Manutenção dos Ventiladores Concluída;;0;0
725;1108;1.3.15;3;Precipitadores;;91,32;74,73
13651;1109;1.3.15.1;4;Precipitador AR1;S;93,84;86,16
13652;1110;1.3.15.1.1;5;Chaparia da Carcaça, Tremonha, Teto, Funil de entrada e saída e Estruturas internas;;93,84;86,16
13654;1111;1.3.15.1.1.1;6;Montar Andaime Interno;05/06/2024 11:00:00;100;100
13655;1112;1.3.15.1.1.2;6;"Abrir janelas de visita permanente no cortinado de distribuição de gases para acesso ao duto de entrada;";;100;100
13656;1113;1.3.15.1.1.3;6;"Abrir janelas de visita permanente no cortinado de distribuição de gases para acesso ao duto de saída;";;100;100
13657;1114;1.3.15.1.1.4;6;Trocar seção da chaparia do precipitador;05/06/2024 11:00:00;100;100
13658;1115;1.3.15.1.1.5;6;Trocar contraventamentos internos;;100;100
13659;1116;1.3.15.1.1.6;6;Reparo de caldeiraria das Defletoras de Gases no Duto de Entrada;;100;100
13660;1117;1.3.15.1.1.7;6;Reparo de caldeiraria das Defletoras de Gases no Duto de Saída;;100;100
13661;1118;1.3.15.1.1.8;6;"Instalar escadas de 5m x 05m para acesso ao duto de entrada;";06/06/2024 11:00:00;100;100
13662;1119;1.3.15.1.1.9;6;"Instalar escadas de 5m x 05m para acesso ao duto de saída;";;100;100
13663;1120;1.3.15.1.1.10;6;Reparo nas janelas internas.;;100;100
13664;1121;1.3.15.1.1.11;6;Fazer Reparo de Caldeiraria em duto de Despoeiramento;;100;71
13665;1122;1.3.15.1.1.12;6;Dar manutenção nas portas de visita;07/06/2024 11:00:00;66;0
13666;1123;1.3.15.1.1.13;6;Desmontagem de andaime interno;;96;83
13667;1124;1.3.15.1.1.14;6;Limpeza e fechamento das portas;;0;0
13668;1125;1.3.15.1.1.15;6;Desbloqueio AR1;;0;0
13669;1126;1.3.15.2;4;Precipitador AR40;S;92,54;78,55
13670;1127;1.3.15.2.1;5;Chaparia da Carcaça, Tremonha, Teto, Funil de entrada e saída e Estruturas internas;;92,54;78,55
13673;1128;1.3.15.2.1.1;6;Montar Andaime Interno;05/06/2024 11:00:00;100;100
13674;1129;1.3.15.2.1.2;6;A troca completa da defletora de gás no funil de entrada;05/06/2024 11:00:00;100;100
13675;1130;1.3.15.2.1.3;6;Trocar seção da chaparia do precipitador;05/06/2024 11:00:00;100;82
13676;1131;1.3.15.2.1.4;6;"Abrir janelas de visita permanente no cortinado de distribuição de gases para acesso ao duto de saída;";;100;100
13677;1132;1.3.15.2.1.5;6;Fazer reparo de caldeiraria em duto de despoeiramento;06/06/2024 11:00:00;100;76
13678;1133;1.3.15.2.1.6;6;Instalar escadas de 5m x 05m para acesso ao duto de entrada;06/06/2024 11:00:00;100;100
13679;1134;1.3.15.2.1.7;6;"Abrir janelas de visita permanente no cortinado de distribuição de gases para acesso ao duto de entrada;";;100;100
13680;1135;1.3.15.2.1.8;6;"Instalar escadas de 5m x 05m para acesso ao duto de saída;";;100;100
13681;1136;1.3.15.2.1.9;6;Dar manutenção nas portas de visita;07/06/2024 11:00:00;100;0
13682;1137;1.3.15.2.1.10;6;Desmontagem de andaime interno;;92;89
13683;1138;1.3.15.2.1.11;6;Limpeza e fechamento das portas;;0;0
13684;1139;1.3.15.2.1.12;6;Desbloqueio AR40;;0;0
14190;1140;1.3.15.3;4;Projeto Briquetagem - Balanceamento AR80 - Precipitadores;S;100;40,01
14191;1141;1.3.15.3.1;5;Duto de captação do AH1;;100;25,39
14192;1142;1.3.15.3.1.1;6;Bloqueio AR80;;100;100
14193;1143;1.3.15.3.1.2;6;Retirada de chapa duto AH1;;100;0
14194;1144;1.3.15.3.1.3;6;Adição de grade;;100;0
14195;1145;1.3.15.3.1.4;6;Limpeza;;100;100
14196;1146;1.3.15.3.2;5;Secagem;;100;0
14197;1147;1.3.15.3.2.1;6;Limpeza ;;100;0
14198;1148;1.3.15.3.3;5;Medição (Dumper 100%);;100;98,55
14199;1149;1.3.15.3.3.1;6;Medição placas de orifício;;100;100
14200;1150;1.3.15.3.3.2;6;Desbloqueio AR80;;100;0
14169;1151;1.3.15.4;4;Manutenção PQ - Precipitadores;S;82;82
722;1152;1.3.15.5;4;Manutenção dos Precipitadores Concluída;N;0;0
723;1153;1.3.15.6;4;AR80 Disponível para Manutenção;N;82;80
727;1154;1.3.15.7;4;AR1 Disponível para Manutenção;N;82;82
724;1155;1.3.15.8;4;AR40 Disponível para Manutenção;N;81;79
721;1156;1.3.16;3;Peneiramento;;78,94;82,63
14170;1157;1.3.16.1;4;IE - Peneiramento;S;30,6;51,17
