Id;Id_exclusiva;Nível_da_estrutura_de_tópicos;EDT;Nome;Porcentagem_Prev_Real;Porcentagem_Prev_LB;Duração;Início;Término;Início_da_Linha_de_Base;Término_da_linha_de_base;Área;Responsável_da_Tarefa;Dashboard;Desvio_LB
3263;20817;6;1.8.21.23.2.4;[BOGIFLEX]_Repor óleo do conjunto de redutores do bogiflex [2];0;0;6 hrs;Ter 30/09/25 08:30;Ter 30/09/25 15:30;Sex 26/09/25 08:30;Sex 26/09/25 15:30;Forno;;;0
3264;20818;6;1.8.21.23.2.5;[BOGIFLEX]_Lubrificar eixos cardam primario e secundario [2];0;0;6 hrs;Ter 30/09/25 08:30;Ter 30/09/25 15:30;Sex 26/09/25 08:30;Sex 26/09/25 15:30;Forno;;;0
3265;20819;5;1.8.21.23.3;LUBRIFICAÇÃO DO ABAIXAMENTO;0;0;12 hrs;Qui 04/09/25 08:30;Sex 05/09/25 15:30;Qua 03/09/25 08:30;Qui 04/09/25 15:30;Forno;;;0
3266;20820;6;1.8.21.23.3.1;Lubrificar mancais da roda de abaixamento:[2];0;0;12 hrs;Qui 04/09/25 08:30;Sex 05/09/25 15:30;Qua 03/09/25 08:30;Qui 04/09/25 15:30;Forno;;;0
3267;20821;6;1.8.21.23.3.2;Lubrificar mancais das rodas de apoio do chute móvel [2];0;0;12 hrs;Qui 04/09/25 08:30;Sex 05/09/25 15:30;Qua 03/09/25 08:30;Qui 04/09/25 15:30;Forno;;;0
3268;20822;6;1.8.21.23.3.3;Lubrificar rodas de apoio do quadro móvel [2];0;0;12 hrs;Qui 04/09/25 08:30;Sex 05/09/25 15:30;Qua 03/09/25 08:30;Qui 04/09/25 15:30;Forno;;;0
3269;20823;6;1.8.21.23.3.4;Lubrificar roldanas do pendulo [2];0;0;12 hrs;Qui 04/09/25 08:30;Sex 05/09/25 15:30;Qua 03/09/25 08:30;Qui 04/09/25 15:30;Forno;;;0
3270;20824;4;1.8.21.24;Escopo de Lubrificação – PF US3 - Concluido;0;0;0 hrs;Ter 30/09/25 15:30;Ter 30/09/25 15:30;Sex 26/09/25 15:30;Sex 26/09/25 15:30;Forno;;;0
3271;20499;4;1.8.21.25;Manutenção do Bogiflex / Trilho Curvo / Chute Rotativo;0,38;3,85;1243 hrs;Seg 18/08/25 20:00;Qui 09/10/25 15:00;Seg 18/08/25 08:00;Ter 07/10/25 02:30;Forno - Abaixamento;André Ribeiro;;-0,01
3272;20500;5;1.8.21.25.1;Manutenção do Bogiflex e Substituição da Engrenagem;0,53;5,32;1024 hrs;Seg 18/08/25 20:00;Ter 30/09/25 12:00;Seg 18/08/25 08:00;Sex 26/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;-0,01
3273;20501;6;1.8.21.25.1.1;Desmontagem dos redutores Bogiflex;4,36;44,09;169 hrs;Seg 18/08/25 20:00;Seg 25/08/25 21:00;Seg 18/08/25 08:00;Sex 22/08/25 23:00;Forno - Levantamento;Charlles Oliveira;;-0,01
3274;20502;7;1.8.21.25.1.1.1;Piso Inferior;0;100,06;32 hrs;Ter 19/08/25 07:00;Qua 20/08/25 15:00;Seg 18/08/25 08:00;Ter 19/08/25 15:00;Forno - Levantamento;Charlles Oliveira;;-0
3275;20503;8;1.8.21.25.1.1.1.1;Desmontar curva de duto de ventilação sobre o piso frontal ao redutor Bogiflex, e depositar na área apropriada;0;100;4 hrs;Ter 19/08/25 08:00;Ter 19/08/25 12:00;Seg 18/08/25 08:00;Seg 18/08/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3276;20504;8;1.8.21.25.1.1.1.2;Recompor o piso no local da retirada da curva;0;100;2 hrs;Ter 19/08/25 13:00;Ter 19/08/25 15:00;Seg 18/08/25 13:00;Seg 18/08/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3277;20505;8;1.8.21.25.1.1.1.3;Fazer limpeza geral no redutor e periféricos (operacional);100;100;0 hrs;Ter 19/08/25 07:00;Ter 19/08/25 07:00;Seg 18/08/25 08:00;Seg 18/08/25 08:00;Forno - Levantamento;Charlles Oliveira;;0
3278;20506;8;1.8.21.25.1.1.1.4;Drenar todos os lubrificantes dos redutores e descartar em local apropriado, conforme PRO;0;100;4 hrs;Ter 19/08/25 08:00;Ter 19/08/25 12:00;Seg 18/08/25 08:00;Seg 18/08/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3279;20507;8;1.8.21.25.1.1.1.5;Desmontar o redutor primário e periféricos, e depositar na área apropriada;0;100;4 hrs;Ter 19/08/25 13:00;Ter 19/08/25 18:00;Seg 18/08/25 13:00;Seg 18/08/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3280;20508;8;1.8.21.25.1.1.1.6;Montar andaime para acesso e desmontagem da passarela frontal e demais infras;0;100;4 hrs;Ter 19/08/25 13:00;Ter 19/08/25 17:00;Seg 18/08/25 13:00;Seg 18/08/25 17:00;Forno - Levantamento;Charlles Oliveira;;0
3281;20509;8;1.8.21.25.1.1.1.7;Remover cabos eletricos e respectiva infra na viga a ser desmontada para acesso ao redutor Bogiflex (VERIFICAR COM ROGERSON );0;100;11 hrs;Ter 19/08/25 18:00;Qua 20/08/25 06:00;Seg 18/08/25 18:00;Ter 19/08/25 06:00;Forno - Levantamento;Charlles Oliveira;;0
3282;20510;8;1.8.21.25.1.1.1.8;Desmontar a passarela frontal, e depositar na área apropriada;0;100;6 hrs;Qua 20/08/25 08:00;Qua 20/08/25 15:00;Ter 19/08/25 08:00;Ter 19/08/25 15:00;Forno - Levantamento;Charlles Oliveira;;-0
3283;20511;7;1.8.21.25.1.1.2;Piso Superior;8,12;48,67;99 hrs;Seg 18/08/25 20:00;Sex 22/08/25 23:00;Seg 18/08/25 08:00;Sex 22/08/25 05:00;Forno - Levantamento;Charlles Oliveira;;-0,01
3284;20512;8;1.8.21.25.1.1.2.1;Montar andaime no piso superior para montagem das monovias para manutenção do redutor Bogiflex;0;100;4 hrs;Ter 19/08/25 08:00;Ter 19/08/25 12:00;Seg 18/08/25 08:00;Seg 18/08/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3285;20513;8;1.8.21.25.1.1.2.2;Desmontar curva do duto sobre o redutor Bogiflex e depositar na área apropriada;100;100;4 hrs;Seg 18/08/25 20:00;Ter 19/08/25 02:00;Seg 18/08/25 13:00;Seg 18/08/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3286;20514;8;1.8.21.25.1.1.2.3;Desmontar reservatório de ar comprimido sobre o redutor Bogiflex e depositar na area apropriada;100;100;2 hrs;Seg 18/08/25 20:00;Seg 18/08/25 22:00;Seg 18/08/25 13:00;Seg 18/08/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3287;20515;8;1.8.21.25.1.1.2.4;Montar toda a estrutura sobre o redutor principal para a desmontagem e montagem, conforme projeto Vale;0;100;24 hrs;Ter 19/08/25 13:00;Qua 20/08/25 19:00;Seg 18/08/25 18:00;Ter 19/08/25 23:00;Forno - Levantamento;Charlles Oliveira;;-0,01
3288;20516;8;1.8.21.25.1.1.2.5;Montar os trolleys e talhas nas monovias para içamento dos componentes do redutor, conforme projeto Vale;0;100;2 hrs;Qua 20/08/25 19:00;Qua 20/08/25 21:00;Qua 20/08/25 01:00;Qua 20/08/25 03:00;Forno - Levantamento;Charlles Oliveira;;-0
3289;20517;8;1.8.21.25.1.1.2.6;Desmontar andaime utilizado para montagem das monovias;0;0;2 hrs;Qua 20/08/25 21:00;Qua 20/08/25 23:00;Qua 20/08/25 08:00;Qua 20/08/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3290;20518;8;1.8.21.25.1.1.2.7;Montar barreira fixa de andaime em volta do piso a ser retirado para a manutenção do redutor Bogiflex;0;0;4 hrs;Qui 21/08/25 01:00;Qui 21/08/25 05:00;Qua 20/08/25 10:00;Qua 20/08/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3291;20519;8;1.8.21.25.1.1.2.8;Montar linha de vida sobre o piso a ser retirado, para ancoragem dos talabartes;0;0;2 hrs;Qui 21/08/25 08:00;Qui 21/08/25 10:00;Qua 20/08/25 10:00;Qua 20/08/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3292;20520;8;1.8.21.25.1.1.2.9;Remover o piso e estruturas sobre o redutor Bogiflex, e depositar na área  apropriada;0;0;6 hrs;Qui 21/08/25 10:00;Qui 21/08/25 18:00;Qua 20/08/25 16:00;Qua 20/08/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3293;20521;8;1.8.21.25.1.1.2.10;Montar estrutura sob os segmentos da roda no lado acoplado, para apoio dos macacos para elevação da roda, conforme projeto Vale;0;0;24 hrs;Qui 21/08/25 18:00;Sex 22/08/25 23:00;Qua 20/08/25 22:00;Sex 22/08/25 05:00;Forno - Levantamento;Charlles Oliveira;;0
3294;20522;7;1.8.21.25.1.1.3;Desmontagem dos redutores secundários;0;0;99 hrs;Qui 21/08/25 18:00;Seg 25/08/25 21:00;Qua 20/08/25 22:00;Sex 22/08/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3295;20523;8;1.8.21.25.1.1.3.1;Montar andaime para acesso e desmontagem do redutor Bogiflex;0;0;6 hrs;Qui 21/08/25 18:00;Sex 22/08/25 09:00;Qua 20/08/25 22:00;Qui 21/08/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3296;20524;8;1.8.21.25.1.1.3.2;Fazer a amarração dos 2 redutores simultaneamente nas talhas de içamento, e tensionar o suficiente para aliviar a tensão nos tirantes de ligação e eixo cardan intermediário. Peso de cada redutor, 4 t;0;0;2 hrs;Sex 22/08/25 09:00;Sex 22/08/25 11:00;Qui 21/08/25 13:00;Qui 21/08/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3297;20525;8;1.8.21.25.1.1.3.3;Desmontar os tirantes de equilibrio dos redutores, e depositar na área apropriada;0;0;2 hrs;Sex 22/08/25 11:00;Sex 22/08/25 14:00;Qui 21/08/25 16:00;Qui 21/08/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3298;20526;8;1.8.21.25.1.1.3.4;Instalar 2 macacos mecânicos sob a articulação da barra de torção dos redutores e tensionar ;0;0;1 hr;Sex 22/08/25 14:00;Sex 22/08/25 15:00;Qui 21/08/25 18:00;Qui 21/08/25 19:00;Forno - Levantamento;Charlles Oliveira;;0
3299;20527;8;1.8.21.25.1.1.3.5;Fazer amarração e desmontar os parafusos do flange superior das colunas de sustentação dos redutores, descer os macacos da barra de torção ate afastar os flanges, e apoiar as colunas na parede lateral do forno;0;0;4 hrs;Sex 22/08/25 16:00;Sex 22/08/25 20:00;Qui 21/08/25 19:00;Qui 21/08/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3300;20528;8;1.8.21.25.1.1.3.6;Fazer amarração e desmontar os parafusos do flange inferior das colunas de sustentação dos redutores, retirar e transportar para a oficina mecanica para ser manutenida;0;0;3 hrs;Sex 22/08/25 20:00;Sex 22/08/25 23:00;Sex 22/08/25 01:00;Sex 22/08/25 04:00;Forno - Levantamento;Charlles Oliveira;;0
3301;20529;8;1.8.21.25.1.1.3.7;Fazer amarração, desmontar os parafusos da barra de torção, e transportar para a oficina mecanica para ser manutenida;0;0;3 hrs;Sáb 23/08/25 01:00;Sáb 23/08/25 04:00;Sex 22/08/25 04:00;Sex 22/08/25 07:00;Forno - Levantamento;Charlles Oliveira;;0
3302;20530;8;1.8.21.25.1.1.3.8;Desmontar a vedação entre os redutores e o cárter principal;0;0;1 hr;Sex 22/08/25 16:00;Sex 22/08/25 17:00;Qui 21/08/25 19:00;Qui 21/08/25 20:00;Forno - Levantamento;Charlles Oliveira;;0
3303;20531;8;1.8.21.25.1.1.3.9;Desmontar os tirantes de apoio do cárter principal, e depositar na área apropriada;0;0;1 hr;Sex 22/08/25 16:00;Sex 22/08/25 17:00;Qui 21/08/25 19:00;Qui 21/08/25 20:00;Forno - Levantamento;Charlles Oliveira;;0
3304;20532;8;1.8.21.25.1.1.3.10;Desmontar o eixo cardã intermediário, e depositar na área apropriada;0;0;1 hr;Sáb 23/08/25 04:00;Sáb 23/08/25 05:00;Sex 22/08/25 08:00;Sex 22/08/25 09:00;Forno - Levantamento;Charlles Oliveira;;0
3305;20533;8;1.8.21.25.1.1.3.11;Desmontar os tirantes de fixação dos redutores, e transportar para a oficina mecânica para usinagem dos furos e checagem de medidas;0;0;4 hrs;Sáb 23/08/25 05:00;Seg 25/08/25 10:00;Sex 22/08/25 09:00;Sex 22/08/25 14:00;Forno - Levantamento;Charlles Oliveira;;0
3306;20534;8;1.8.21.25.1.1.3.12;Ajustar andaimes para liberar espaço para a descida dos redutores;0;0;4 hrs;Seg 25/08/25 10:00;Seg 25/08/25 15:00;Sex 22/08/25 14:00;Sex 22/08/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3307;20535;8;1.8.21.25.1.1.3.13;Acionar as talhas de sustentação do redutor 2 e descer até apoiar no suporte de transporte;0;0;2 hrs;Seg 25/08/25 16:00;Seg 25/08/25 18:00;Sex 22/08/25 18:00;Sex 22/08/25 20:00;Forno - Levantamento;Charlles Oliveira;;0
3308;20536;8;1.8.21.25.1.1.3.14;Acionar as talhas de sustentação do redutor 1 e descer até apoiar no suporte de transporte;0;0;2 hrs;Seg 25/08/25 18:00;Seg 25/08/25 20:00;Sex 22/08/25 20:00;Sex 22/08/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3309;20537;8;1.8.21.25.1.1.3.15;Deslocar o redutor 1 e 2 com a empilhadeira, colocar no caminhão e transportar para a oficina mecânica para permuta de componentes;0;0;1 hr;Seg 25/08/25 20:00;Seg 25/08/25 21:00;Sex 22/08/25 22:00;Sex 22/08/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3310;20538;7;1.8.21.25.1.1.4;Inicio da permuta de componentes dos redutores na oficina;0;0;0 hrs;Seg 25/08/25 21:00;Seg 25/08/25 21:00;Sex 22/08/25 23:00;Sex 22/08/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3311;20539;6;1.8.21.25.1.2;Desmontagem da engrenagem;0;0;82 hrs;Seg 25/08/25 20:00;Sex 29/08/25 06:00;Sex 22/08/25 22:00;Qui 28/08/25 06:00;Forno - Levantamento;Charlles Oliveira;;0
3312;20540;7;1.8.21.25.1.2.1;Montar andaimes para a desmontagem do carter e da engrenagem;0;0;5 hrs;Seg 25/08/25 20:00;Ter 26/08/25 09:00;Sex 22/08/25 22:00;Seg 25/08/25 11:00;Forno - Levantamento;Charlles Oliveira;;0
3313;20541;7;1.8.21.25.1.2.2;Soldar olhais e fazer o travamento do cárter superior na estrutura com talha corrente, para evitar movimento involuntário;0;0;2 hrs;Ter 26/08/25 09:00;Ter 26/08/25 11:00;Seg 25/08/25 11:00;Seg 25/08/25 14:00;Forno - Levantamento;Charlles Oliveira;;0
3314;20542;7;1.8.21.25.1.2.3;Soldar 4 olhais e fazer a amarração do carter inferior;0;0;5 hrs;Ter 26/08/25 09:00;Ter 26/08/25 15:00;Seg 25/08/25 11:00;Seg 25/08/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3315;20543;7;1.8.21.25.1.2.4;Desmontar a tampa frontal e os anéis de apoio frontal e traseiro do carter e depositar em área apropriada;0;0;4 hrs;Ter 26/08/25 16:00;Ter 26/08/25 20:00;Seg 25/08/25 18:00;Seg 25/08/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3316;20544;7;1.8.21.25.1.2.5;Cortar os parafusos da emenda do carter e descer o carter inferior até apoiar no piso;0;0;1 hr;Ter 26/08/25 20:00;Ter 26/08/25 21:00;Seg 25/08/25 22:00;Seg 25/08/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3317;20545;7;1.8.21.25.1.2.6;Deslocar o carter até a área externa com a empilhadeira, e depositar em área apropriada;0;0;0,5 hrs;Ter 26/08/25 21:00;Ter 26/08/25 21:30;Ter 26/08/25 01:00;Ter 26/08/25 01:30;Forno - Levantamento;Charlles Oliveira;;0
3318;20546;7;1.8.21.25.1.2.7;Fazer a amarração do carter superior, elevar, deslocar e descer até apoiar no piso;0;0;2 hrs;Ter 26/08/25 21:30;Qua 27/08/25 01:30;Ter 26/08/25 01:30;Ter 26/08/25 03:30;Forno - Levantamento;Charlles Oliveira;;0
3319;20547;7;1.8.21.25.1.2.8;Deslocar o carter até a área externa com a empilhadeira, e depositar em área apropriada;0;0;1,5 hrs;Qua 27/08/25 01:30;Qua 27/08/25 03:00;Ter 26/08/25 03:30;Ter 26/08/25 05:00;Forno - Levantamento;Charlles Oliveira;;0
3320;20548;7;1.8.21.25.1.2.9;Fazer a limpeza em todos os componentes do carter, e descartar o resíduo oleoso em local apropriado, conforme PRO;0;0;6 hrs;Qua 27/08/25 08:30;Qua 27/08/25 15:30;Ter 26/08/25 08:30;Ter 26/08/25 15:30;Forno - Levantamento;Charlles Oliveira;;0
3321;20549;7;1.8.21.25.1.2.10;Fazer a amarração da engrenagem principal, e tensionar as talhas. Peso da engrenagem, 6 t;0;0;2 hrs;Qua 27/08/25 03:00;Qua 27/08/25 05:00;Ter 26/08/25 05:00;Ter 26/08/25 07:00;Forno - Levantamento;Charlles Oliveira;;0
3322;20550;7;1.8.21.25.1.2.11;Ajustar andaimes para o corte da engrenagem;0;0;2 hrs;Qua 27/08/25 08:00;Qua 27/08/25 10:00;Ter 26/08/25 08:00;Ter 26/08/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3323;20551;7;1.8.21.25.1.2.12;Soldar 2 olhais em ambos lados da roda para travar roda com 4 talhas alavanca e 4 dipositivos de içamento de segmento.;0;0;2 hrs;Qua 27/08/25 10:00;Qua 27/08/25 12:00;Ter 26/08/25 10:00;Ter 26/08/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3324;20552;7;1.8.21.25.1.2.13;Seccionar a engrenagem em partes menores para descarte;0;0;24 hrs;Qua 27/08/25 13:00;Qui 28/08/25 19:00;Ter 26/08/25 13:00;Qua 27/08/25 19:00;Forno - Levantamento;Charlles Oliveira;;0
3325;20553;7;1.8.21.25.1.2.14;Descer as partes cortadas da engrenagem para o piso inferior;0;0;4 hrs;Qui 28/08/25 19:00;Qui 28/08/25 23:00;Qua 27/08/25 19:00;Qua 27/08/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3326;20554;7;1.8.21.25.1.2.15;Transportar as partes cortadas com empilhadeira 2ton para a caçamba de descarte;0;0;4 hrs;Sex 29/08/25 01:00;Sex 29/08/25 05:00;Qui 28/08/25 01:00;Qui 28/08/25 05:00;Forno - Levantamento;Charlles Oliveira;;0
3327;20555;7;1.8.21.25.1.2.16;Fazer a limpeza e 5S na área da obra, recolher todos os residuos e descartar ;0;0;1 hr;Sex 29/08/25 05:00;Sex 29/08/25 06:00;Qui 28/08/25 05:00;Qui 28/08/25 06:00;Forno - Levantamento;Charlles Oliveira;;0
3328;20556;6;1.8.21.25.1.3;Recuperação do Mancal e Eixo;0;0;374 hrs;Sex 29/08/25 08:00;Sáb 13/09/25 22:00;Qui 28/08/25 08:00;Qua 10/09/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3329;20557;7;1.8.21.25.1.3.1;Ajustar andaimes para a recuperação do eixo e troca do mancal no lado acoplado;0;0;4 hrs;Sex 29/08/25 08:00;Sex 29/08/25 12:00;Qui 28/08/25 08:00;Qui 28/08/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3330;20558;7;1.8.21.25.1.3.2;Desmontar a tampa frontal do mancal LNA para acesso de medição da topografia;0;0;2 hrs;Sex 29/08/25 08:00;Sex 29/08/25 10:00;Qui 28/08/25 08:00;Qui 28/08/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3331;20559;7;1.8.21.25.1.3.3;Fazer o levantamento topográfico inicial da linha de centro do eixo;0;0;4 hrs;Sex 29/08/25 10:00;Sex 29/08/25 15:00;Qui 28/08/25 10:00;Qui 28/08/25 15:00;Forno - Levantamento;Charlles Oliveira;;0
3332;20560;7;1.8.21.25.1.3.4;Instalar dispositivo (berço) e macacos mecânicos e elevar levemente a roda no lado acoplado;0;0;4 hrs;Sex 29/08/25 16:00;Sex 29/08/25 20:00;Qui 28/08/25 16:00;Qui 28/08/25 20:00;Forno - Levantamento;Charlles Oliveira;;0
3333;20561;7;1.8.21.25.1.3.5;Desmontar o mancal de casquilho, e transportar os componentes para a área apropriada;0;0;10 hrs;Sex 29/08/25 20:00;Seg 01/09/25 09:00;Qui 28/08/25 20:00;Sex 29/08/25 09:00;Forno - Levantamento;Charlles Oliveira;;0
3334;20562;7;1.8.21.25.1.3.6;Fazer a recuperação e normalização do eixo, com usinagem de campo, conforme o projeto original Vale;0;0;240 hrs;Seg 01/09/25 09:00;Qui 11/09/25 09:00;Sex 29/08/25 09:00;Seg 08/09/25 09:00;Forno - Levantamento;Charlles Oliveira;;0
3335;20563;7;1.8.21.25.1.3.7;Bucha disponivel na area para montagem após recuperação externa;0;0;0 hrs;Qua 10/09/25 17:00;Qua 10/09/25 17:00;Sex 05/09/25 17:00;Sex 05/09/25 17:00;Forno - Levantamento;;;0
3336;20564;7;1.8.21.25.1.3.8;Montar mancal e buchas novos, bi-partido, e lubrificar com a graxa apropriada, conforme projeto Vale;0;0;36 hrs;Qui 11/09/25 09:00;Sáb 13/09/25 06:00;Seg 08/09/25 09:00;Qua 10/09/25 06:00;Forno - Levantamento;Charlles Oliveira;;0
3337;20565;7;1.8.21.25.1.3.9;Distensionar os macacos mecânicos e apoiar o mancal na base;0;0;3 hrs;Sáb 13/09/25 06:00;Sáb 13/09/25 10:00;Qua 10/09/25 06:00;Qua 10/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3338;20566;7;1.8.21.25.1.3.10;Fazer o alinhamento e nivelamento topográfico do conjunto de roda de levantamento, conforme projeto Vale;0;0;8 hrs;Sáb 13/09/25 10:00;Sáb 13/09/25 19:00;Qua 10/09/25 10:00;Qua 10/09/25 19:00;Forno - Levantamento;Charlles Oliveira;;0
3339;20567;7;1.8.21.25.1.3.11;Torquear os parafusos de fixação do mancal, e travar as cunhas de segurança;0;0;2 hrs;Sáb 13/09/25 19:00;Sáb 13/09/25 21:00;Qua 10/09/25 19:00;Qua 10/09/25 21:00;Forno - Levantamento;Charlles Oliveira;;0
3340;20568;7;1.8.21.25.1.3.12;Instalar o anel espaçador item 6 do desenho 8350PZ-M-00451 no eixo, antes da montagem da engrenagem;0;0;1 hr;Sáb 13/09/25 21:00;Sáb 13/09/25 22:00;Qua 10/09/25 21:00;Qua 10/09/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3341;20569;7;1.8.21.25.1.3.13;Tensionar macaco mecânico para travar a roda dentada;0;0;1 hr;Sáb 13/09/25 21:00;Sáb 13/09/25 22:00;Qua 10/09/25 21:00;Qua 10/09/25 22:00;Forno - Levantamento;Charlles Oliveira;;0
3342;20570;6;1.8.21.25.1.4;Montagem da Engrenagem;0;0;105 hrs;Sáb 13/09/25 22:00;Qui 18/09/25 07:00;Qua 10/09/25 22:00;Seg 15/09/25 14:00;Forno - Levantamento;Charlles Oliveira;;0
3343;20571;7;1.8.21.25.1.4.1;Fazer a preparação e a limpeza do eixo para a montagem da engrenagem;0;0;2 hrs;Sáb 13/09/25 22:00;Seg 15/09/25 09:00;Qua 10/09/25 22:00;Qui 11/09/25 02:00;Forno - Levantamento;Charlles Oliveira;;0
3344;20572;7;1.8.21.25.1.4.2;Transportar Engrenagem da Oficina para Área (Deve estar limpa e preparada para montagem);0;0;2 hrs;Seg 15/09/25 09:00;Seg 15/09/25 11:00;Qui 11/09/25 08:00;Qui 11/09/25 10:00;Forno - Levantamento;Charlles Oliveira;;0
3345;20573;7;1.8.21.25.1.4.3;Ajustar andaimes para o içamento da engrenagem;0;0;3 hrs;Seg 15/09/25 09:00;Seg 15/09/25 12:00;Qui 11/09/25 08:00;Qui 11/09/25 11:00;Forno - Levantamento;Charlles Oliveira;;0
3346;20574;7;1.8.21.25.1.4.4;Deslocar a engrenagem com a empilhadeira até a posição de içamento. Peso da engrenagem, 6 t;0;0;1 hr;Seg 15/09/25 13:00;Seg 15/09/25 14:00;Qui 11/09/25 11:00;Qui 11/09/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
3347;20575;7;1.8.21.25.1.4.5;Fazer a amarração da engrenagem e elevar até a posição de montagem, centralizando com o eixo;0;0;6 hrs;Seg 15/09/25 14:00;Seg 15/09/25 21:00;Qui 11/09/25 13:00;Qui 11/09/25 20:00;Forno - Levantamento;Charlles Oliveira;;0
3348;20576;7;1.8.21.25.1.4.6;Instalar os aneis itens 7 e 9 do desenho 8350PZ-M-00116 atrás da engrenagem, antes de montar no eixo ;0;0;1 hr;Seg 15/09/25 21:00;Seg 15/09/25 22:00;Qui 11/09/25 20:00;Qui 11/09/25 21:00;Forno - Levantamento;Charlles Oliveira;;0
3349;20577;7;1.8.21.25.1.4.7;Ajustar andaimes para a montagem da engrenagem;0;0;2 hrs;Seg 15/09/25 22:00;Ter 16/09/25 02:00;Qui 11/09/25 21:00;Qui 11/09/25 23:00;Forno - Levantamento;Charlles Oliveira;;0
3350;20578;7;1.8.21.25.1.4.8;Fazer a limpeza final no furo da engrenagem e no eixo da roda, eliminando toda a oleosidade existente;0;0;2 hrs;Ter 16/09/25 02:00;Ter 16/09/25 04:00;Sex 12/09/25 01:00;Sex 12/09/25 03:00;Forno - Levantamento;Charlles Oliveira;;0
3351;20579;7;1.8.21.25.1.4.9;Instalar dispositivo de montagem e deslocar a engrenagem no eixo até encostar no ressalto existente;0;0;2 hrs;Ter 16/09/25 04:00;Ter 16/09/25 06:00;Sex 12/09/25 03:00;Sex 12/09/25 05:00;Forno - Levantamento;Charlles Oliveira;;0
3352;20580;7;1.8.21.25.1.4.10;Fazer o travamento da engrenagem na estrutura existente, para evitar o deslocamento involuntário ;0;0;2 hrs;Ter 16/09/25 06:00;Ter 16/09/25 09:00;Sex 12/09/25 05:00;Sex 12/09/25 07:00;Forno - Levantamento;Charlles Oliveira;;0
3353;20581;7;1.8.21.25.1.4.11;Montar primeiro anel ring feeder e torquear conforme o manual de montagem;0;0;8 hrs;Ter 16/09/25 09:00;Ter 16/09/25 19:00;Sex 12/09/25 08:00;Sex 12/09/25 18:00;Forno - Levantamento;Charlles Oliveira;;0
3354;20582;7;1.8.21.25.1.4.12;Montar segundo anel ring feeder e torquear conforme o manual de montagem;0;0;8 hrs;Ter 16/09/25 19:00;Qua 17/09/25 05:00;Sex 12/09/25 18:00;Sáb 13/09/25 04:00;Forno - Levantamento;Charlles Oliveira;;0
3355;20583;7;1.8.21.25.1.4.13;Instalar a tampa, parafusos e chapa de trava da engrenagem, item 3 e 5 do desenho 8350PZ-M-00451;0;0;2 hrs;Qua 17/09/25 05:00;Qua 17/09/25 07:00;Sáb 13/09/25 04:00;Sáb 13/09/25 06:00;Forno - Levantamento;Charlles Oliveira;;0
3356;20584;7;1.8.21.25.1.4.14;Desmontar os travamentos da engrenagem;0;0;2 hrs;Qua 17/09/25 08:00;Qua 17/09/25 10:00;Sáb 13/09/25 06:00;Sáb 13/09/25 09:00;Forno - Levantamento;Charlles Oliveira;;0
3357;20585;7;1.8.21.25.1.4.15;Ajustar andaimes para a montagem do carter;0;0;2 hrs;Qua 17/09/25 10:00;Qua 17/09/25 12:00;Sáb 13/09/25 09:00;Sáb 13/09/25 11:00;Forno - Levantamento;Charlles Oliveira;;0
3358;20586;7;1.8.21.25.1.4.16;Deslocar o carter superior com a empilhadeira até a posição de içamento;0;0;1 hr;Qua 17/09/25 13:00;Qua 17/09/25 14:00;Sáb 13/09/25 11:00;Sáb 13/09/25 12:00;Forno - Levantamento;Charlles Oliveira;;0
